,AAPL,MSFT,AMZN,BRK-A,JPM,JNJ,WMT,BAC,PG,XOM
2017-06-09,143.5221405029297,67.41664123535156,978.3099975585938,254965.0,80.99104309082031,123.00529479980469,75.16722106933594,22.514070510864254,81.57341003417969,73.8514175415039
2017-06-10,143.5221405029297,67.41664123535156,978.3099975585938,254965.0,80.99104309082031,123.00529479980469,75.16722106933594,22.514070510864254,81.57341003417969,73.8514175415039
2017-06-11,143.5221405029297,67.41664123535156,978.3099975585938,254965.0,80.99104309082031,123.00529479980469,75.16722106933594,22.514070510864254,81.57341003417969,73.8514175415039
2017-06-12,140.09259033203122,66.89895629882811,964.9099731445312,255900.0,81.00968170166016,123.27649688720705,74.99686431884766,22.618696212768555,81.64743041992188,74.5707778930664
2017-06-13,141.21974182128906,67.73301696777344,980.7899780273438,257200.0,81.27977752685547,123.46353912353516,75.26187896728516,22.60918426513672,81.48088836669922,74.59776306152344
2017-06-14,139.84213256835938,67.36870574951172,976.469970703125,257150.0,81.11211395263672,124.1649169921875,75.62151336669922,22.59967422485352,81.83248901367188,73.79747009277344
2017-06-15,139.00395202636722,67.01399230957031,964.1699829101562,255596.0,80.62779998779297,124.41740417480469,74.6845474243164,22.39042091369629,82.70225524902344,73.96830749511719
2017-06-16,137.0579833984375,67.10986328125,987.7100219726562,256450.0,80.26457214355469,125.64253997802734,71.21105194091797,22.285791397094727,82.96134185791016,75.0743408203125
2017-06-17,137.0579833984375,67.10986328125,987.7100219726562,256450.0,80.26457214355469,125.64253997802734,71.21105194091797,22.285791397094727,82.96134185791016,75.0743408203125
2017-06-18,137.0579833984375,67.10986328125,987.7100219726562,256450.0,80.26457214355469,125.64253997802734,71.21105194091797,22.285791397094727,82.96134185791016,75.0743408203125
2017-06-19,140.9788818359375,67.94394683837889,995.1699829101562,257320.0,82.02486419677734,125.38066864013672,71.45713806152344,22.742345809936523,83.14640045166016,74.41792297363281
2017-06-20,139.69760131835938,67.02357482910156,992.5900268554688,255860.0,81.51261138916016,125.52093505859376,71.4949951171875,22.342857360839844,82.93357849121094,74.01326751708984
2017-06-21,140.52609252929688,67.36870574951172,1002.22998046875,254400.0,81.14006042480469,126.16622924804688,72.15751647949219,22.000438690185547,82.72077178955078,73.2309799194336
2017-06-22,140.294921875,67.359130859375,1001.2999877929688,252620.0,81.04692077636719,127.23235321044922,71.47605895996094,21.81020736694336,82.37841796875,72.90726470947266
2017-06-23,140.92108154296875,68.26988983154297,1003.739990234375,251800.0,80.89791870117188,127.58769989013672,70.83247375488281,21.7055778503418,82.7392578125,73.38382720947266
2017-06-24,140.92108154296875,68.26988983154297,1003.739990234375,251800.0,80.89791870117188,127.58769989013672,70.83247375488281,21.7055778503418,82.7392578125,73.38382720947266
2017-06-25,140.92108154296875,68.26988983154297,1003.739990234375,251800.0,80.89791870117188,127.58769989013672,70.83247375488281,21.7055778503418,82.7392578125,73.38382720947266
2017-06-26,140.47795104980472,67.61798858642578,993.97998046875,251480.0,81.25182342529297,127.5035400390625,71.45713806152344,21.77216148376465,82.68375396728516,73.0511245727539
2017-06-27,138.46449279785156,66.35246276855469,976.780029296875,251310.0,82.00623321533203,126.25973510742188,71.93982696533203,22.133604049682614,81.98978424072266,72.93423461914062
